id,DistSim,GranSim,LevSim
49639,0.00,0.25,0.25
49640,0.00,0.25,0.09
49641,0.00,0.25,0.07
49642,0.00,0.25,0.15
49643,0.00,0.25,0.15
49644,0.00,0.25,0.09
49645,0.00,0.25,0.33
49646,0.00,0.25,0.22
49647,0.00,0.25,0.20
49648,0.00,0.25,0.20
49649,0.00,0.25,0.14
49650,0.00,0.25,0.27
49651,0.00,0.25,0.13
49652,0.00,0.25,0.09
49653,0.00,0.25,0.16
49654,0.00,0.25,0.10
49655,0.00,0.25,0.28
49656,0.00,0.25,0.16
49657,0.00,0.25,0.33
49658,0.00,0.25,0.25
49659,0.00,0.25,0.09
49660,0.00,0.25,0.09
49661,0.00,0.25,0.07
49662,0.00,0.25,0.20
49663,0.00,0.25,0.00
49664,0.00,0.25,0.28
49665,0.00,0.25,0.23
49666,0.00,0.25,0.13
49667,0.00,0.25,0.18
49668,0.00,0.25,0.09
49669,0.00,0.25,0.33
49670,0.00,0.25,0.09
49671,0.00,0.25,0.09
49672,0.00,0.25,0.16
49673,0.00,0.25,0.18
49674,0.00,0.25,0.18
49675,0.00,0.25,0.12
49676,0.00,0.25,0.09
49677,0.00,0.25,0.18
49678,0.00,0.25,0.11
49679,0.00,0.25,0.19
49680,0.00,0.25,0.25
49681,0.00,0.25,0.23
49682,0.00,0.25,0.12
49683,0.00,0.25,0.17
49684,0.00,0.25,0.10
49685,0.00,0.25,0.10
49686,0.00,0.25,0.00
49687,0.00,0.25,0.23
49688,0.00,0.25,0.20
49689,0.00,0.25,0.20
49690,0.00,0.25,0.09
49691,0.00,0.25,0.07
49692,0.00,0.25,0.22
49693,0.00,0.25,0.10
49694,0.00,0.25,0.10
49695,0.00,0.25,0.18
49696,0.00,0.25,0.18
49697,0.00,0.25,0.09
49698,0.00,0.25,0.28
49699,0.00,0.25,0.28
49700,0.00,0.25,0.28
49701,0.00,0.25,0.12
49702,0.00,0.25,0.12
49703,0.00,0.25,0.00
49704,0.00,0.25,0.26
49705,0.00,0.25,0.21
49706,0.00,0.25,0.13
49707,0.00,0.25,0.13
49708,0.00,0.25,0.27
49709,0.00,0.25,0.09
49710,0.00,0.25,0.00
49711,0.00,0.25,0.09
49712,0.00,0.25,0.08
49713,0.00,0.25,0.06
49714,0.00,0.25,0.09
49715,0.00,0.25,0.09
49716,0.00,0.25,0.25
49717,0.00,0.25,0.16
49718,0.00,0.25,0.09
49719,0.00,0.25,0.28
49720,0.00,0.25,0.27
49721,0.00,0.50,0.18
49722,0.00,0.50,0.18
49723,0.00,0.50,0.50
49724,0.00,0.50,0.23
49725,0.00,0.50,0.27
49726,0.00,0.50,0.07
49727,0.00,0.50,0.09
49728,0.00,0.50,0.16
49729,0.00,0.50,0.25
49730,0.00,0.50,0.20
49731,0.00,0.50,0.50
49732,0.00,0.50,0.00
49733,0.00,0.50,0.18
49734,0.00,0.50,0.18
49735,0.00,0.50,0.00
49736,0.00,0.66,0.18
49737,0.00,0.50,0.18
49738,0.00,0.50,0.18
49739,0.00,0.50,0.00
49740,0.00,0.50,0.00
49741,0.00,0.50,0.18
49742,0.00,0.50,0.18
49743,0.00,0.50,0.33
49744,0.00,0.50,0.18
49745,0.00,0.50,0.18
49746,0.00,0.50,0.25
49747,0.00,0.50,0.18
49748,0.00,0.50,0.25
49749,0.00,0.50,0.09
49750,0.00,0.50,0.16
49751,0.00,0.50,0.25
49752,0.00,0.50,0.50
49753,0.00,0.50,0.50
49754,0.00,0.66,0.18
49755,0.00,0.50,0.14
49756,0.00,0.50,0.20
49757,0.00,0.50,0.18
49758,0.00,0.50,0.18
49759,0.00,0.50,0.10
49760,0.00,0.50,0.10
49761,0.00,0.50,0.09
49762,0.00,0.50,0.20
49763,0.00,0.66,0.19
49764,0.00,0.50,0.18
49765,0.00,0.50,0.20
49766,0.00,0.50,0.28
49767,0.00,0.50,0.17
49768,0.00,0.25,0.50
49769,0.00,0.25,0.20
49770,0.00,0.25,0.00
49771,0.00,0.25,0.20
49772,0.00,0.25,0.20
49773,0.00,0.25,0.33
49774,0.00,0.25,0.14
49775,0.00,0.25,0.20
49776,0.00,0.25,0.20
49777,0.00,0.25,0.25
49778,0.00,0.25,0.18
49779,0.00,0.25,0.33
49780,0.00,0.25,0.11
49781,0.00,0.25,0.20
49782,0.00,0.33,0.28
49783,0.00,0.25,0.22
49784,0.00,0.25,0.19
49785,0.00,0.50,0.33
49786,0.00,0.50,0.33
49787,0.00,0.50,0.16
49788,0.00,0.25,0.20
49789,0.00,0.25,0.33
49790,0.00,0.25,0.17
49791,0.00,0.25,0.18
49792,0.00,0.25,0.25
49793,0.00,0.25,0.18
49794,0.00,0.25,0.40
49795,0.00,0.25,0.16
49796,0.00,0.25,0.33
49797,0.00,0.25,0.27
49798,0.00,0.25,0.18
49799,0.00,0.25,0.18
49800,0.00,0.25,0.16
49801,0.00,0.25,0.11
49802,0.00,0.25,0.18
49803,0.00,0.25,0.18
49804,0.00,0.25,0.09
49805,0.00,0.25,0.15
49806,0.00,0.25,0.18
49807,0.00,0.20,0.20
49808,0.00,0.20,0.20
49809,0.00,0.20,0.30
49810,0.00,0.20,0.20
49811,0.00,0.20,0.30
49812,0.00,0.20,0.20
49813,0.00,0.20,0.10
49814,0.00,0.20,0.30
49815,0.00,0.20,0.16
49816,0.00,0.20,0.10
49817,0.00,0.33,0.23
49818,0.00,0.20,0.19
49819,0.00,0.20,0.20
49820,0.00,0.25,0.25
49821,0.00,0.20,0.26
49822,0.00,0.20,0.30
49823,0.00,0.25,0.22
49824,0.00,0.20,0.10
49825,0.00,0.20,0.20
49826,0.00,0.20,0.20
49827,0.00,0.20,0.26
49828,0.00,0.20,0.35
49829,0.00,0.20,0.30
49830,0.00,0.20,0.23
49831,0.00,0.20,0.18
49832,0.00,0.20,0.36
49833,0.00,0.40,0.26
49834,0.00,0.20,0.25
49835,0.00,0.20,0.30
49836,0.00,0.20,0.07
49837,0.00,0.20,0.17
49838,0.00,0.20,0.20
49839,0.00,0.20,0.20
49840,0.00,0.20,0.20
49841,0.00,0.20,0.18
49842,0.00,0.20,0.18
49843,0.00,0.20,0.18
49844,0.00,0.20,0.19
49845,0.00,0.20,0.33
49846,0.00,0.20,0.20
49847,0.00,0.20,0.11
49848,0.00,0.20,0.16
49849,0.00,0.20,0.15
49850,0.00,0.40,0.12
49851,0.00,0.40,0.30
49852,0.00,0.40,0.15
49853,0.00,0.50,0.23
49854,0.00,0.40,0.22
49855,0.00,0.20,0.13
49856,0.00,0.20,0.11
49857,0.00,0.50,0.45
49858,0.00,0.20,0.20
49859,0.00,0.20,0.15
49860,0.00,0.20,0.21
49861,0.12,0.75,0.18
49862,0.00,0.20,0.33
49863,0.00,0.20,0.44
49864,0.00,0.20,0.37
49865,0.00,0.20,0.33
49866,0.00,0.20,0.42
49867,0.00,0.20,0.27
49868,0.00,0.20,0.11
49869,0.00,0.20,0.33
49870,0.00,0.20,0.33
49871,0.00,0.20,0.30
49872,0.00,0.33,0.30
49873,0.00,0.20,0.25
49874,0.00,0.20,0.00
49875,0.00,0.25,0.25
49876,0.00,0.20,0.33
49877,0.00,0.20,0.26
49878,0.00,0.25,0.27
49879,0.00,0.20,0.20
49880,0.00,0.20,0.30
49881,0.00,0.20,0.06
49882,0.00,0.20,0.17
49883,0.00,0.20,0.40
49884,0.00,0.20,0.12
49885,0.00,0.20,0.17
49886,0.00,0.20,0.25
49887,0.00,0.20,0.58
49888,0.00,0.40,0.25
49889,0.00,0.20,0.25
49890,0.00,0.20,0.30
49891,0.00,0.20,0.23
49892,0.00,0.20,0.05
49893,0.00,0.20,0.25
49894,0.00,0.20,0.33
49895,0.00,0.20,0.12
49896,0.00,0.20,0.40
49897,0.00,0.20,0.33
49898,0.00,0.20,0.33
49899,0.00,0.20,0.25
49900,0.00,0.20,0.18
49901,0.00,0.20,0.17
49902,0.00,0.20,0.09
49903,0.00,0.20,0.33
49904,0.00,0.20,0.25
49905,0.00,0.40,0.14
49906,0.00,0.40,0.28
49907,0.00,0.40,0.37
49908,0.00,0.50,0.37
49909,0.00,0.40,0.33
49910,0.00,0.20,0.46
49911,0.00,0.20,0.41
49912,0.00,0.50,0.30
49913,0.00,0.20,0.11
49914,0.00,0.20,0.27
49915,0.00,0.20,0.21
49916,0.00,0.75,0.14
49917,0.00,0.20,0.50
49918,0.00,0.20,0.28
49919,0.00,0.20,0.37
49920,0.00,0.20,0.36
49921,0.00,0.20,0.61
49922,0.00,0.20,0.33
49923,0.00,0.20,0.25
49924,0.00,0.20,0.60
49925,0.00,0.20,0.50
49926,0.00,0.20,0.33
49927,0.00,0.33,0.15
49928,0.00,0.20,0.20
49929,0.00,0.20,0.44
49930,0.00,0.25,0.28
49931,0.00,0.20,0.28
49932,0.00,0.20,0.46
49933,0.00,0.25,0.28
49934,0.00,0.20,0.30
49935,0.00,0.20,0.20
49936,0.00,0.20,0.20
49937,0.00,0.20,0.26
49938,0.00,0.20,0.25
49939,0.00,0.20,0.33
49940,0.00,0.20,0.17
49941,0.00,0.20,0.28
49942,0.00,0.20,0.44
49943,0.00,0.40,0.25
49944,0.00,0.20,0.33
49945,0.00,0.20,0.20
49946,0.00,0.20,0.35
49947,0.00,0.20,0.11
49948,0.00,0.20,0.27
49949,0.00,0.20,0.50
49950,0.00,0.20,0.28
49951,0.00,0.20,0.37
49952,0.00,0.20,0.25
49953,0.00,0.20,0.25
49954,0.00,0.20,0.23
49955,0.00,0.20,0.22
49956,0.00,0.20,0.24
49957,0.00,0.20,0.07
49958,0.00,0.20,0.25
49959,0.00,0.20,0.12
49960,0.00,0.40,0.17
49961,0.00,0.40,0.42
49962,0.00,0.40,0.40
49963,0.00,0.50,0.33
49964,0.00,0.40,0.26
49965,0.00,0.20,0.20
49966,0.00,0.20,0.42
49967,0.00,0.50,0.30
49968,0.00,0.20,0.22
49969,0.00,0.20,0.27
49970,0.00,0.20,0.31
49971,0.95,0.75,1.00
49972,0.00,0.20,0.18
49973,0.00,0.20,0.28
49974,0.00,0.20,0.22
49975,0.00,0.20,0.22
49976,0.00,0.20,0.30
49977,0.00,0.20,0.33
49978,0.00,0.20,0.11
49979,0.00,0.20,0.31
49980,0.00,0.20,0.16
49981,0.00,0.20,0.16
49982,0.00,0.33,0.07
49983,0.00,0.20,0.19
49984,0.00,0.20,0.22
49985,0.00,0.25,0.16
49986,0.00,0.20,0.26
49987,0.00,0.20,0.23
49988,0.00,0.25,0.21
49989,0.00,0.20,0.30
49990,0.00,0.20,0.40
49991,0.00,0.20,0.22
49992,0.00,0.20,0.17
49993,0.00,0.20,0.28
49994,0.00,0.20,0.11
49995,0.00,0.20,0.17
49996,0.00,0.20,0.22
49997,0.00,0.20,0.22
49998,0.00,0.40,0.28
49999,0.00,0.20,0.22
50000,0.00,0.20,0.00
50001,0.00,0.20,0.17
50002,0.00,0.20,0.11
50003,0.00,0.20,0.22
50004,0.00,0.20,0.27
50005,0.00,0.20,0.14
50006,0.00,0.20,0.25
50007,0.00,0.20,0.21
50008,0.00,0.20,0.21
50009,0.00,0.20,0.28
50010,0.00,0.20,0.25
50011,0.00,0.20,0.14
50012,0.00,0.20,0.09
50013,0.00,0.20,0.33
50014,0.00,0.20,0.10
50015,0.00,0.40,0.28
50016,0.00,0.40,0.28
50017,0.00,0.40,0.22
50018,0.00,0.50,0.16
50019,0.00,0.40,0.30
50020,0.00,0.20,0.18
50021,0.00,0.20,0.22
50022,0.00,0.50,0.36
50023,0.00,0.20,0.00
50024,0.00,0.20,0.22
50025,0.00,0.20,0.15
50026,0.00,0.75,0.22
50027,0.00,0.20,0.40
50028,0.00,0.20,0.42
50029,0.00,0.20,0.50
50030,0.00,0.20,0.18
50031,0.00,0.20,0.42
50032,0.00,0.20,0.30
50033,0.00,0.20,0.12
50034,0.00,0.20,0.35
50035,0.00,0.20,0.33
50036,0.00,0.20,0.40
50037,0.00,0.33,0.15
50038,0.00,0.20,0.20
50039,0.00,0.20,0.22
50040,0.00,0.25,0.41
50041,0.00,0.20,0.33
50042,0.00,0.20,0.44
50043,0.00,0.25,0.37
50044,0.00,0.20,0.20
50045,0.00,0.20,0.40
50046,0.00,0.20,0.20
50047,0.00,0.20,0.17
50048,0.00,0.20,0.37
50049,0.00,0.20,0.12
50050,0.00,0.20,0.23
50051,0.00,0.20,0.22
50052,0.00,0.20,0.40
50053,0.00,0.40,0.33
50054,0.00,0.20,0.27
50055,0.00,0.20,0.20
50056,0.00,0.20,0.23
50057,0.00,0.20,0.05
50058,0.00,0.20,0.33
50059,0.00,0.20,0.37
50060,0.00,0.20,0.20
50061,0.00,0.20,0.30
50062,0.00,0.20,0.25
50063,0.00,0.20,0.25
50064,0.00,0.20,0.25
50065,0.00,0.20,0.22
50066,0.00,0.20,0.17
50067,0.00,0.20,0.09
50068,0.00,0.20,0.33
50069,0.00,0.20,0.21
50070,0.00,0.40,0.12
50071,0.00,0.40,0.66
50072,0.00,0.40,0.33
50073,0.00,0.50,0.25
50074,0.00,0.40,0.27
50075,0.00,0.20,0.27
50076,0.00,0.20,0.33
50077,0.00,0.50,0.30
50078,0.00,0.20,0.11
50079,0.00,0.20,0.25
50080,0.00,0.20,0.21
50081,0.00,0.75,0.40
50082,0.00,0.20,0.16
50083,0.00,0.20,0.12
50084,0.00,0.20,0.25
50085,0.00,0.20,0.18
50086,0.00,0.20,0.25
50087,0.00,0.20,0.20
50088,0.00,0.20,0.12
50089,0.00,0.20,0.26
50090,0.00,0.20,0.16
50091,0.00,0.20,0.10
50092,0.00,0.33,0.07
50093,0.00,0.20,0.25
50094,0.00,0.20,0.11
50095,0.00,0.25,0.33
50096,0.00,0.20,0.16
50097,0.00,0.20,0.25
50098,0.00,0.25,0.21
50099,0.00,0.20,0.20
50100,0.00,0.20,0.00
50101,0.00,0.20,0.13
50102,0.00,0.20,0.13
50103,0.00,0.20,0.11
50104,0.00,0.20,0.25
50105,0.00,0.20,0.25
50106,0.00,0.20,0.17
50107,0.00,0.20,0.27
50108,0.00,0.40,0.13
50109,0.00,0.20,0.15
50110,0.00,0.20,0.20
50111,0.00,0.20,0.15
50112,0.00,0.20,0.17
50113,0.00,0.20,0.33
50114,0.00,0.20,0.22
50115,0.00,0.20,0.12
50116,0.00,0.20,0.30
50117,0.00,0.20,0.25
50118,0.00,0.20,0.25
50119,0.00,0.20,0.14
50120,0.00,0.20,0.17
50121,0.00,0.20,0.12
50122,0.00,0.20,0.05
50123,0.00,0.20,0.25
50124,0.00,0.20,0.25
50125,0.00,0.40,0.12
50126,0.00,0.40,0.12
50127,0.00,0.40,0.25
50128,0.00,0.50,0.22
50129,0.00,0.40,0.16
50130,0.00,0.20,0.06
50131,0.00,0.20,0.16
50132,0.00,0.50,0.20
50133,0.00,0.20,0.22
50134,0.00,0.20,0.17
50135,0.00,0.20,0.21
50136,0.61,0.75,0.25
50137,0.00,0.20,0.50
50138,0.00,0.20,0.28
50139,0.00,0.20,0.37
50140,0.00,0.20,0.36
50141,0.00,0.20,0.61
50142,0.00,0.20,0.33
50143,0.00,0.20,0.25
50144,0.00,0.20,0.60
50145,0.00,0.20,0.50
50146,0.00,0.20,0.33
50147,0.00,0.33,0.15
50148,0.00,0.20,0.20
50149,0.00,0.20,0.44
50150,0.00,0.25,0.28
50151,0.00,0.20,0.28
50152,0.00,0.20,0.46
50153,0.00,0.25,0.28
50154,0.00,0.20,0.30
50155,0.00,0.20,0.20
50156,0.00,0.20,0.20
50157,0.00,0.20,0.26
50158,0.00,0.20,0.25
50159,0.00,0.20,0.33
50160,0.00,0.20,0.17
50161,0.00,0.20,0.28
50162,0.00,0.20,0.44
50163,0.00,0.40,0.25
50164,0.00,0.20,0.33
50165,0.00,0.20,0.20
50166,0.00,0.20,0.35
50167,0.00,0.20,0.11
50168,0.00,0.20,0.27
50169,0.00,0.20,0.50
50170,0.00,0.20,0.28
50171,0.00,0.20,0.37
50172,0.00,0.20,0.25
50173,0.00,0.20,0.25
50174,0.00,0.20,0.23
50175,0.00,0.20,0.22
50176,0.00,0.20,0.24
50177,0.00,0.20,0.07
50178,0.00,0.20,0.25
50179,0.00,0.20,0.12
50180,0.00,0.40,0.17
50181,0.00,0.40,0.42
50182,0.00,0.40,0.40
50183,0.00,0.50,0.33
50184,0.00,0.40,0.26
50185,0.00,0.20,0.20
50186,0.00,0.20,0.42
50187,0.00,0.50,0.30
50188,0.00,0.20,0.22
50189,0.00,0.20,0.27
50190,0.00,0.20,0.31
50191,0.95,0.75,1.00
50192,0.00,0.20,0.11
50193,0.00,0.20,0.33
50194,0.00,0.20,0.14
50195,0.00,0.20,0.16
50196,0.00,0.20,0.50
50197,0.00,0.20,0.22
50198,0.00,0.20,0.12
50199,0.00,0.20,0.17
50200,0.00,0.20,0.27
50201,0.00,0.20,0.30
50202,0.00,0.33,0.00
50203,0.00,0.20,0.16
50204,0.00,0.20,0.11
50205,0.00,0.25,0.21
50206,0.00,0.20,0.12
50207,0.00,0.20,0.23
50208,0.00,0.25,0.25
50209,0.00,0.20,0.10
50210,0.00,0.20,0.10
50211,0.00,0.20,0.16
50212,0.00,0.20,0.13
50213,0.00,0.20,0.22
50214,0.00,0.20,0.00
50215,0.00,0.20,0.17
50216,0.00,0.20,0.16
50217,0.00,0.20,0.25
50218,0.00,0.40,0.13
50219,0.00,0.20,0.11
50220,0.00,0.20,0.30
50221,0.00,0.20,0.11
50222,0.00,0.20,0.11
50223,0.00,0.20,0.22
50224,0.00,0.20,0.33
50225,0.00,0.20,0.16
50226,0.00,0.20,0.16
50227,0.00,0.20,0.14
50228,0.00,0.20,0.14
50229,0.00,0.20,0.11
50230,0.00,0.20,0.16
50231,0.00,0.20,0.13
50232,0.00,0.20,0.07
50233,0.00,0.20,0.16
50234,0.00,0.20,0.16
50235,0.00,0.40,0.33
50236,0.00,0.40,0.16
50237,0.00,0.40,0.20
50238,0.00,0.50,0.17
50239,0.00,0.40,0.17
50240,0.00,0.20,0.18
50241,0.00,0.20,0.33
50242,0.00,0.50,0.20
50243,0.00,0.20,0.00
50244,0.00,0.20,0.18
50245,0.00,0.20,0.10
50246,0.00,0.75,0.16
50247,0.00,0.20,0.25
50248,0.00,0.20,0.15
50249,0.00,0.20,0.28
50250,0.00,0.20,0.33
50251,0.00,0.20,0.33
50252,0.00,0.20,0.20
50253,0.00,0.20,0.00
50254,0.00,0.20,0.13
50255,0.00,0.20,0.27
50256,0.00,0.20,0.16
50257,0.00,0.33,0.15
50258,0.00,0.20,0.09
50259,0.00,0.20,0.11
50260,0.00,0.25,0.22
50261,0.00,0.20,0.50
50262,0.00,0.20,0.33
50263,0.00,0.25,0.14
50264,0.00,0.20,0.10
50265,0.00,0.20,0.20
50266,0.00,0.20,0.13
50267,0.00,0.20,0.13
50268,0.00,0.20,0.33
50269,0.00,0.20,0.42
50270,0.00,0.20,0.11
50271,0.00,0.20,0.33
50272,0.00,0.20,0.40
50273,0.00,0.40,0.13
50274,0.00,0.20,0.25
50275,0.00,0.20,0.10
50276,0.00,0.20,0.11
50277,0.00,0.20,0.11
50278,0.00,0.20,0.22
50279,0.00,0.20,0.33
50280,0.00,0.20,0.20
50281,0.00,0.20,0.12
50282,0.00,0.20,0.10
50283,0.00,0.20,0.10
50284,0.00,0.20,0.10
50285,0.00,0.20,0.20
50286,0.00,0.20,0.10
50287,0.00,0.20,0.09
50288,0.00,0.20,0.25
50289,0.00,0.20,0.10
50290,0.00,0.40,0.50
50291,0.00,0.40,0.20
50292,0.00,0.40,0.25
50293,0.00,0.50,0.50
50294,0.00,0.40,0.25
50295,0.00,0.20,0.18
50296,0.00,0.20,0.33
50297,0.00,0.50,0.20
50298,0.00,0.20,0.22
50299,0.00,0.20,0.22
50300,0.00,0.20,0.14
50301,0.00,0.75,0.50
50302,0.00,0.20,0.22
50303,0.00,0.20,0.28
50304,0.00,0.20,0.18
50305,0.00,0.20,0.28
50306,0.00,0.20,0.30
50307,0.00,0.20,0.26
50308,0.00,0.20,0.00
50309,0.00,0.20,0.28
50310,0.00,0.20,0.18
50311,0.00,0.20,0.20
50312,0.00,0.33,0.15
50313,0.00,0.20,0.20
50314,0.00,0.20,0.11
50315,0.00,0.25,0.22
50316,0.00,0.20,0.21
50317,0.00,0.20,0.44
50318,0.00,0.25,0.30
50319,0.00,0.20,0.10
50320,0.00,0.20,0.25
50321,0.00,0.20,0.14
50322,0.00,0.20,0.13
50323,0.00,0.20,0.28
50324,0.00,0.20,0.14
50325,0.00,0.20,0.11
50326,0.00,0.20,0.18
50327,0.00,0.20,0.50
50328,0.00,0.40,0.20
50329,0.00,0.20,0.25
50330,0.00,0.20,0.25
50331,0.00,0.20,0.23
50332,0.00,0.20,0.23
50333,0.00,0.20,0.20
50334,0.00,0.20,0.28
50335,0.00,0.20,0.25
50336,0.00,0.20,0.18
50337,0.00,0.20,0.21
50338,0.00,0.20,0.21
50339,0.00,0.20,0.23
50340,0.00,0.20,0.25
50341,0.00,0.20,0.13
50342,0.00,0.20,0.09
50343,0.00,0.20,0.16
50344,0.00,0.20,0.10
50345,0.00,0.40,0.16
50346,0.00,0.40,0.18
50347,0.00,0.40,0.21
50348,0.00,0.50,0.20
50349,0.00,0.40,0.24
50350,0.00,0.20,0.36
50351,0.00,0.20,0.27
50352,0.00,0.50,0.26
50353,0.00,0.20,0.22
50354,0.00,0.20,0.22
50355,0.00,0.20,0.18
50356,0.00,0.75,0.18
50357,0.00,0.20,0.25
50358,0.00,0.20,0.15
50359,0.00,0.20,0.28
50360,0.00,0.20,0.33
50361,0.00,0.20,0.33
50362,0.00,0.20,0.20
50363,0.00,0.20,0.00
50364,0.00,0.20,0.13
50365,0.00,0.20,0.27
50366,0.00,0.20,0.16
50367,0.00,0.33,0.15
50368,0.00,0.20,0.09
50369,0.00,0.20,0.11
50370,0.00,0.25,0.22
50371,0.00,0.20,0.50
50372,0.00,0.20,0.33
50373,0.00,0.25,0.14
50374,0.00,0.20,0.10
50375,0.00,0.20,0.20
50376,0.00,0.20,0.13
50377,0.00,0.20,0.13
50378,0.00,0.20,0.33
50379,0.00,0.20,0.42
50380,0.00,0.20,0.11
50381,0.00,0.20,0.33
50382,0.00,0.20,0.40
50383,0.00,0.40,0.13
50384,0.00,0.20,0.25
50385,0.00,0.20,0.10
50386,0.00,0.20,0.11
50387,0.00,0.20,0.11
50388,0.00,0.20,0.22
50389,0.00,0.20,0.33
50390,0.00,0.20,0.20
50391,0.00,0.20,0.12
50392,0.00,0.20,0.10
50393,0.00,0.20,0.10
50394,0.00,0.20,0.10
50395,0.00,0.20,0.20
50396,0.00,0.20,0.10
50397,0.00,0.20,0.09
50398,0.00,0.20,0.25
50399,0.00,0.20,0.10
50400,0.00,0.40,0.50
50401,0.00,0.40,0.20
50402,0.00,0.40,0.25
50403,0.00,0.50,0.50
50404,0.00,0.40,0.25
50405,0.00,0.20,0.18
50406,0.00,0.20,0.33
50407,0.00,0.50,0.20
50408,0.00,0.20,0.22
50409,0.00,0.20,0.22
50410,0.00,0.20,0.14
50411,0.00,0.75,0.50
50412,0.00,0.20,0.33
50413,0.00,0.20,0.18
50414,0.00,0.20,0.33
50415,0.00,0.25,0.13
50416,0.00,0.25,0.13
50417,0.00,0.20,0.42
50418,0.00,0.20,0.20
50419,0.00,0.16,0.21
50420,0.00,0.25,0.20
50421,0.00,0.25,0.20
50422,0.00,0.20,0.25
50423,0.00,0.20,0.25
50424,0.00,0.16,0.21
50425,0.00,0.25,0.25
50426,0.00,0.25,0.25
50427,0.00,0.20,0.33
50428,0.00,0.20,0.66
50429,0.00,0.16,0.19
50430,0.00,0.25,0.13
50431,0.00,0.25,0.13
50432,0.00,0.20,0.37
50433,0.00,0.20,0.28
50434,0.00,0.16,0.66
50435,0.00,0.25,0.33
50436,0.00,0.25,0.33
50437,0.00,0.20,0.17
50438,0.00,0.20,0.17
50439,0.00,0.16,0.23
50440,0.00,0.25,0.07
50441,0.00,0.25,0.07
50442,0.00,0.20,0.33
50443,0.00,0.20,0.30
50444,0.00,0.16,0.26
50445,0.00,0.25,0.16
50446,0.00,0.25,0.16
50447,0.00,0.20,0.30
50448,0.00,0.20,0.28
50449,0.00,0.16,0.28
50450,0.00,0.25,0.06
50451,0.00,0.25,0.06
50452,0.00,0.20,0.40
50453,0.00,0.20,0.25
50454,0.00,0.16,0.40
50455,0.00,0.25,0.12
50456,0.00,0.25,0.12
50457,0.00,0.20,0.25
50458,0.00,0.20,0.40
50459,0.00,0.16,0.40
50460,0.00,0.25,0.13
50461,0.00,0.25,0.13
50462,0.00,0.20,0.18
50463,0.00,0.20,0.15
50464,0.00,0.16,0.18
50465,0.00,0.25,0.20
50466,0.00,0.25,0.20
50467,0.00,0.20,0.23
50468,0.00,0.20,0.10
50469,0.00,0.16,0.21
50470,0.00,0.25,0.13
50471,0.00,0.25,0.13
50472,0.00,0.20,0.42
50473,0.00,0.20,0.15
50474,0.00,0.16,0.16
50475,0.00,0.25,0.16
50476,0.00,0.25,0.16
50477,0.00,0.20,0.28
50478,0.00,0.20,0.20
50479,0.00,0.16,0.50
50480,0.00,0.25,0.13
50481,0.00,0.25,0.13
50482,0.00,0.20,0.25
50483,0.00,0.20,0.20
50484,0.00,0.16,0.42
50485,0.00,0.25,0.13
50486,0.00,0.25,0.13
50487,0.00,0.20,0.27
50488,0.00,0.20,0.25
50489,0.00,0.16,0.25
50490,0.00,0.25,0.13
50491,0.00,0.25,0.13
50492,0.00,0.20,0.20
50493,0.00,0.20,0.20
50494,0.00,0.16,0.33
50495,0.00,0.25,0.13
50496,0.00,0.25,0.13
50497,0.00,0.20,0.30
50498,0.00,0.20,0.20
50499,0.00,0.16,0.20
50500,0.00,0.25,0.15
50501,0.00,0.25,0.15
50502,0.00,0.20,0.25
50503,0.00,0.20,0.15
50504,0.00,0.16,0.15
50505,0.00,0.25,0.06
50506,0.00,0.25,0.06
50507,0.00,0.20,0.25
50508,0.00,0.20,0.40
50509,0.00,0.16,0.40
50510,0.00,0.25,0.13
50511,0.00,0.25,0.13
50512,0.00,0.20,0.27
50513,0.00,0.20,0.15
50514,0.00,0.16,0.15
50515,0.00,0.25,0.20
50516,0.00,0.25,0.20
50517,0.00,0.20,0.33
50518,0.00,0.20,0.40
50519,0.00,0.16,0.28
50520,0.00,0.25,0.18
50521,0.00,0.25,0.18
50522,0.00,0.20,0.15
50523,0.00,0.20,0.30
50524,0.00,0.16,0.22
50525,0.00,0.25,0.20
50526,0.00,0.25,0.20
50527,0.00,0.20,0.18
50528,0.00,0.20,0.20
50529,0.00,0.16,0.20
50530,0.00,0.25,0.13
50531,0.00,0.25,0.13
50532,0.00,0.20,0.25
50533,0.00,0.20,0.20
50534,0.00,0.16,0.23
50535,0.00,0.25,0.20
50536,0.00,0.25,0.20
50537,0.00,0.20,0.33
50538,0.00,0.20,0.15
50539,0.00,0.16,0.15
50540,0.00,0.25,0.20
50541,0.00,0.25,0.20
50542,0.00,0.20,0.25
50543,0.00,0.20,0.10
50544,0.00,0.16,0.11
50545,0.00,0.25,0.13
50546,0.00,0.25,0.13
50547,0.00,0.20,0.26
50548,0.00,0.20,0.15
50549,0.00,0.16,0.23
50550,0.00,0.25,0.13
50551,0.00,0.25,0.13
50552,0.00,0.20,0.33
50553,0.00,0.20,0.30
50554,0.00,0.16,0.33
50555,0.00,0.25,0.13
50556,0.00,0.25,0.13
50557,0.00,0.20,0.30
50558,0.00,0.20,0.28
50559,0.00,0.16,0.18
50560,0.00,0.25,0.20
50561,0.00,0.25,0.20
50562,0.00,0.20,0.50
50563,0.00,0.20,0.25
50564,0.00,0.16,0.25
50565,0.00,0.25,0.13
50566,0.00,0.25,0.13
50567,0.00,0.20,0.33
50568,0.00,0.20,0.66
50569,0.00,0.16,0.19
50570,0.00,0.25,0.13
